
Standard & Poors 500 Index,Last: 4164,Change:  52.92
"Date: February 7, 2023 at 5:34 PM EST",Bid: 4099.96,Ask: 4203.0601,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri May 19 2023,SPX230519C02100000,0,0,2063.6,2068.8,0,0.4938,0.9972,0,0,2100.00,SPX230519P02100000,1.55,-0.25,1.5,1.6,1,0.5262,-0.004,0,3464
Fri May 19 2023,SPXW230519C02100000,0,0,2060,2074.3,0,0.513,0.9972,0,0,2100.00,SPXW230519P02100000,1.6,-0.225,1.5,1.65,26,0.5265,-0.0041,0,12
Fri May 19 2023,SPX230519C02200000,0,0,1965.4,1970.5,0,0.4807,0.9962,0,0,2200.00,SPX230519P02200000,1.9,-0.275,1.85,1.95,1,0.505,-0.0051,0,2883
Fri May 19 2023,SPXW230519C02200000,0,0,1961.6,1975.9,0,0.4966,0.9961,0,0,2200.00,SPXW230519P02200000,2.15,-0.05,1.85,2,5,0.506,-0.0052,0,539
Fri May 19 2023,SPX230519C02250000,0,0,1916.2,1921.3,0,0.4752,0.9956,0,0,2250.00,SPX230519P02250000,2.3,-0.075,2,2.15,4,0.4947,-0.0057,0,1067
Fri May 19 2023,SPXW230519C02250000,0,0,1912.5,1926.7,0,0.4873,0.9955,0,0,2250.00,SPXW230519P02250000,3.2,0,2.05,2.2,0,0.4948,-0.0058,0,361
Fri May 19 2023,SPX230519C02300000,0,0,1867.1,1872.2,0,0.4667,0.9949,0,0,2300.00,SPX230519P02300000,2.5,-0.1,2.2,2.35,2,0.484,-0.0064,0,8608
Fri May 19 2023,SPXW230519C02300000,0,0,1863.3,1877.6,0,0.4774,0.9948,0,0,2300.00,SPXW230519P02300000,2.75,0.1,2.25,2.4,6,0.4847,-0.0064,0,313
Fri May 19 2023,SPX230519C02350000,0,0,1818,1823,0,0.459,0.9942,0,0,2350.00,SPX230519P02350000,2.75,0,2.45,2.6,0,0.4742,-0.0071,0,8574
Fri May 19 2023,SPXW230519C02350000,0,0,1814.2,1828.5,0,0.4684,0.9941,0,0,2350.00,SPXW230519P02350000,3,0,2.45,2.65,0,0.4747,-0.0072,0,367
Fri May 19 2023,SPX230519C02400000,0,0,1768.9,1773.9,0,0.4505,0.9933,0,0,2400.00,SPX230519P02400000,3.1,0,2.7,2.85,0,0.4639,-0.0079,0,7941
Fri May 19 2023,SPXW230519C02400000,0,0,1765,1779.4,0,0.46,0.9932,0,0,2400.00,SPXW230519P02400000,2.65,0,2.7,2.9,0,0.4644,-0.008,0,885
Fri May 19 2023,SPX230519C02450000,0,0,1719.8,1724.8,0,0.4414,0.9924,0,0,2450.00,SPX230519P02450000,3.2,-0.3,3,3.2,176,0.4543,-0.0088,0,239
Fri May 19 2023,SPXW230519C02450000,0,0,1716,1730.3,0,0.4499,0.9923,0,0,2450.00,SPXW230519P02450000,3.2,-0.3,3,3.2,3,0.4538,-0.009,0,371
Fri May 19 2023,SPX230519C02500000,0,0,1670.8,1675.8,0,0.4328,0.9914,0,0,2500.00,SPX230519P02500000,3.4,-0.4,3.3,3.5,125,0.4434,-0.0098,0,2580
Fri May 19 2023,SPXW230519C02500000,1428.53,0,1666.9,1681.2,0,0.4404,0.9913,0,0,2500.00,SPXW230519P02500000,3.4,-0.45,3.3,3.5,6,0.4438,-0.01,0,483
Fri May 19 2023,SPX230519C02550000,0,0,1621.8,1626.7,0,0.4246,0.9903,0,0,2550.00,SPX230519P02550000,4,-0.2,3.6,3.8,3,0.4339,-0.0109,0,922
Fri May 19 2023,SPXW230519C02550000,0,0,1617.8,1637.8,0,0.4305,0.9902,0,0,2550.00,SPXW230519P02550000,4.1,0,3.6,3.8,0,0.4342,-0.011,0,14
Fri May 19 2023,SPX230519C02575000,0,0,1597.3,1603.2,0,0.4202,0.9898,0,0,2575.00,SPX230519P02575000,4.2,-0.15,3.7,3.9,1,0.4279,-0.0115,0,57
Fri May 19 2023,SPXW230519C02575000,0,0,1593.3,1612.9,0,0.4266,0.9896,0,0,2575.00,SPXW230519P02575000,3.7,-0.7,3.7,4,9,0.4289,-0.0116,0,10
Fri May 19 2023,SPX230519C02600000,0,0,1572.8,1578.7,0,0.4157,0.9891,0,0,2600.00,SPX230519P02600000,4.4,-0.15,3.9,4.1,72,0.4233,-0.0121,0,5562
Fri May 19 2023,SPXW230519C02600000,1462.29,0,1568.8,1588.4,0,0.421,0.989,0,2,2600.00,SPXW230519P02600000,4.3,-0.3,3.9,4.2,1,0.4235,-0.0122,0,123
Fri May 19 2023,SPX230519C02625000,0,0,1548.3,1554.2,0,0.411,0.9885,0,0,2625.00,SPX230519P02625000,4.6,-0.15,4.1,4.3,2,0.4186,-0.0128,0,223
Fri May 19 2023,SPXW230519C02625000,0,0,1544.3,1563.9,0,0.4168,0.9884,0,0,2625.00,SPXW230519P02625000,6.1,0,4,4.3,0,0.4188,-0.0129,0,2
Fri May 19 2023,SPX230519C02650000,1199.19,0,1523.9,1529.7,0,0.4063,0.9878,0,0,2650.00,SPX230519P02650000,4.8,-0.2,4.3,4.5,12,0.4138,-0.0134,0,1494
Fri May 19 2023,SPXW230519C02650000,1198.94,0,1519.6,1539.8,0,0.4118,0.9877,0,2,2650.00,SPXW230519P02650000,4.9,-0.15,4.3,4.5,1,0.414,-0.0136,0,11
Fri May 19 2023,SPX230519C02675000,0,0,1499.4,1505.2,0,0.4022,0.9871,0,0,2675.00,SPX230519P02675000,5,-0.25,4.5,4.7,1,0.4089,-0.0141,0,200
Fri May 19 2023,SPXW230519C02675000,0,0,1489.5,1512.3,0,0.4073,0.987,0,0,2675.00,SPXW230519P02675000,5.7,0,4.4,4.7,0,0.4091,-0.0143,0,27
Fri May 19 2023,SPX230519C02700000,0,0,1474.8,1479.7,0,0.3972,0.9864,0,0,2700.00,SPX230519P02700000,5.3,-0.2,4.7,4.9,69,0.4039,-0.0149,0,3192
Fri May 19 2023,SPXW230519C02700000,1333.7,0,1465,1487.9,0,0.4028,0.9862,0,1,2700.00,SPXW230519P02700000,5.45,0,4.7,5,0,0.4041,-0.015,0,23
Fri May 19 2023,SPX230519C02725000,0,0,1450.5,1456.3,0,0.3934,0.9856,0,0,2725.00,SPX230519P02725000,5.5,-0.25,4.9,5.1,240,0.3989,-0.0156,0,514
Fri May 19 2023,SPXW230519C02725000,0,0,1440.5,1463.4,0,0.3975,0.9855,0,0,2725.00,SPXW230519P02725000,5.9,0,4.8,5.2,0,0.3989,-0.0158,0,21
Fri May 19 2023,SPX230519C02750000,0,0,1425.9,1430.8,0,0.3883,0.9848,0,1,2750.00,SPX230519P02750000,5.8,-0.2,5.1,5.4,26,0.3943,-0.0165,0,3056
Fri May 19 2023,SPXW230519C02750000,0,0,1416.1,1438.9,0,0.3933,0.9846,0,0,2750.00,SPXW230519P02750000,7.2,0,5.1,5.4,0,0.3944,-0.0166,0,80
Fri May 19 2023,SPX230519C02775000,0,0,1401.6,1407.4,0,0.3842,0.9839,0,10,2775.00,SPX230519P02775000,6,-0.25,5.3,5.6,1,0.389,-0.0173,0,377
Fri May 19 2023,SPXW230519C02775000,0,0,1392.1,1414.5,0,0.3878,0.9838,0,0,2775.00,SPXW230519P02775000,7,0,5.3,5.6,0,0.3897,-0.0175,0,22
Fri May 19 2023,SPX230519C02800000,1089.28,0,1377.2,1382,0,0.3794,0.983,0,86,2800.00,SPX230519P02800000,6.3,-0.3,5.6,5.8,62,0.3848,-0.0182,0,6443
Fri May 19 2023,SPXW230519C02800000,1128.44,0,1367.2,1390.1,0,0.3829,0.9829,0,0,2800.00,SPXW230519P02800000,5.19,0,5.6,5.9,0,0.3843,-0.0184,0,285
Fri May 19 2023,SPX230519C02825000,0,0,1352.8,1357.6,0,0.3751,0.9821,0.0001,0,2825.00,SPX230519P02825000,6.6,-0.25,5.8,6.1,3,0.3799,-0.0192,0.0001,674
Fri May 19 2023,SPXW230519C02825000,0,0,1342.8,1365.7,0,0.3789,0.9819,0.0001,0,2825.00,SPXW230519P02825000,6.9,0,5.8,6.2,0,0.38,-0.0193,0.0001,167
Fri May 19 2023,SPX230519C02850000,0,0,1328.4,1333.2,0,0.3706,0.9811,0.0001,0,2850.00,SPX230519P02850000,6.9,-0.3,6.1,6.4,2,0.375,-0.0202,0.0001,2261
Fri May 19 2023,SPXW230519C02850000,1023.02,0,1318.5,1341.3,0,0.3737,0.9809,0.0001,2,2850.00,SPXW230519P02850000,7.3,0,6.2,6.4,0,0.3754,-0.0203,0.0001,79
Fri May 19 2023,SPX230519C02875000,0,0,1304,1308.8,0,0.366,0.98,0.0001,1,2875.00,SPX230519P02875000,7.2,-0.35,6.4,6.7,1,0.3704,-0.0212,0.0001,441
Fri May 19 2023,SPXW230519C02875000,0,0,1294.1,1316.9,0,0.3694,0.9799,0.0001,0,2875.00,SPXW230519P02875000,8,0,6.3,6.7,0,0.3703,-0.0214,0.0001,149
Fri May 19 2023,SPX230519C02900000,959.47,0,1279.5,1284.3,0,0.3613,0.9789,0.0001,2,2900.00,SPX230519P02900000,7.6,-0.3,6.7,7,60,0.3656,-0.0223,0.0001,6739
Fri May 19 2023,SPXW230519C02900000,976.07,0,1269.3,1293,0,0.3645,0.9788,0.0001,2,2900.00,SPXW230519P02900000,7.5,-0.45,6.7,7,26,0.366,-0.0225,0.0001,134
Fri May 19 2023,SPX230519C02925000,0,0,1255.3,1261,0,0.3574,0.9778,0.0001,0,2925.00,SPX230519P02925000,7.9,-0.4,7,7.3,1,0.3608,-0.0235,0.0001,2520
Fri May 19 2023,SPXW230519C02925000,0,0,1245.3,1268.1,0,0.36,0.9776,0.0001,0,2925.00,SPXW230519P02925000,10.44,0,6.9,7.4,0,0.3607,-0.0237,0.0001,126
Fri May 19 2023,SPX230519C02950000,0,0,1231,1235.7,0,0.3528,0.9765,0.0001,0,2950.00,SPX230519P02950000,8.3,-0.4,7.3,7.6,84,0.3559,-0.0247,0.0001,1199
Fri May 19 2023,SPXW230519C02950000,0,0,1221,1243.8,0,0.3562,0.9764,0.0001,0,2950.00,SPXW230519P02950000,8.8,0,7.4,7.7,0,0.3562,-0.0249,0.0001,63
Fri May 19 2023,SPX230519C02975000,0,0,1206.6,1211.3,0,0.3486,0.9752,0.0001,0,2975.00,SPX230519P02975000,8.7,-0.4,7.7,8,1,0.3517,-0.026,0.0001,2092
Fri May 19 2023,SPXW230519C02975000,0,0,1196.7,1219.5,0,0.351,0.975,0.0001,0,2975.00,SPXW230519P02975000,9.42,0,7.6,8.1,0,0.3516,-0.0262,0.0001,120
Fri May 19 2023,SPX230519C03000000,984.59,0,1182.4,1187.1,0,0.3442,0.9738,0.0001,3,3000.00,SPX230519P03000000,8.15,-1.4,8.1,8.3,255,0.3473,-0.0274,0.0001,9555
Fri May 19 2023,SPXW230519C03000000,1030.53,0,1172.5,1195.6,0,0.3468,0.9736,0.0001,2,3000.00,SPXW230519P03000000,9.7,0,8.1,8.4,0,0.3472,-0.0276,0.0001,186
Fri May 19 2023,SPX230519C03025000,0,0,1158.1,1162.8,0,0.3397,0.9724,0.0001,0,3025.00,SPX230519P03025000,9.6,-0.4,8.4,8.7,7,0.3424,-0.0289,0.0001,1510
Fri May 19 2023,SPXW230519C03025000,0,0,1148.1,1171.4,0,0.3425,0.9722,0.0001,0,3025.00,SPXW230519P03025000,11.7,0,8.4,8.8,0,0.3427,-0.0291,0.0001,57
Fri May 19 2023,SPX230519C03050000,0,0,1133.9,1139.3,0,0.3358,0.9708,0.0001,38,3050.00,SPX230519P03050000,10.2,-0.35,8.9,9.2,1,0.3382,-0.0304,0.0001,1663
Fri May 19 2023,SPXW230519C03050000,0,0,1124.3,1146.6,0,0.3381,0.9706,0.0001,0,3050.00,SPXW230519P03050000,10.4,-0.25,9,9.3,4,0.3384,-0.0306,0.0001,148
Fri May 19 2023,SPX230519C03075000,0,0,1109.7,1115.1,0,0.331,0.9692,0.0001,0,3075.00,SPX230519P03075000,10.7,-0.35,9.3,9.6,2,0.3337,-0.0321,0.0001,410
Fri May 19 2023,SPXW230519C03075000,0,0,1099.7,1122.9,0,0.3335,0.9689,0.0001,0,3075.00,SPXW230519P03075000,9.35,0,9.2,9.7,0,0.3336,-0.0323,0.0001,200
Fri May 19 2023,SPX230519C03100000,889.29,0,1085.5,1090.9,0,0.327,0.9674,0.0001,1,3100.00,SPX230519P03100000,11.3,-0.35,9.8,10.1,54,0.3292,-0.0339,0.0001,4723
Fri May 19 2023,SPXW230519C03100000,880.57,0,1075.5,1098.7,0,0.3294,0.9672,0.0001,1,3100.00,SPXW230519P03100000,11.05,-0.7,9.9,10.2,2,0.3297,-0.0341,0.0001,200
Fri May 19 2023,SPX230519C03125000,0,0,1061.3,1066.8,0,0.3226,0.9655,0.0001,0,3125.00,SPX230519P03125000,11.9,-0.35,10.3,10.6,224,0.325,-0.0358,0.0001,841
Fri May 19 2023,SPXW230519C03125000,0,0,1051.3,1074.5,0,0.3249,0.9653,0.0001,0,3125.00,SPXW230519P03125000,11,-1.35,10.2,10.7,2,0.3249,-0.036,0.0001,80
Fri May 19 2023,SPX230519C03150000,0,0,1037.2,1042.6,0,0.3186,0.9635,0.0001,1,3150.00,SPX230519P03150000,12.5,-0.35,10.8,11.1,17,0.3205,-0.0378,0.0001,1813
Fri May 19 2023,SPXW230519C03150000,808.43,0,1034.2,1045.7,0,0.3185,0.9632,0.0001,1,3150.00,SPXW230519P03150000,12.35,-0.6,10.9,11.2,70,0.3206,-0.038,0.0001,109
Fri May 19 2023,SPX230519C03175000,0,0,1013.1,1018.5,0,0.3145,0.9613,0.0001,4,3175.00,SPX230519P03175000,13.2,-0.35,11.4,11.7,14,0.3163,-0.0399,0.0001,4217
Fri May 19 2023,SPXW230519C03175000,0,0,1010.2,1021.6,0,0.3141,0.9611,0.0001,0,3175.00,SPXW230519P03175000,16.2,0,11.3,11.8,0,0.3162,-0.0402,0.0001,59
Fri May 19 2023,SPX230519C03200000,0,0,988.9,994.5,0,0.3102,0.959,0.0001,202,3200.00,SPX230519P03200000,14,-0.25,12,12.3,502,0.312,-0.0422,0.0001,7283
Fri May 19 2023,SPXW230519C03200000,793.08,0,986.1,997.5,0,0.31,0.9588,0.0001,1,3200.00,SPXW230519P03200000,13.4,-1,12.1,12.4,3,0.3122,-0.0425,0.0001,125
Fri May 19 2023,SPX230519C03225000,696.18,0,964.9,970.4,0,0.3062,0.9566,0.0001,78,3225.00,SPX230519P03225000,14.7,-0.35,12.6,12.9,93,0.3076,-0.0447,0.0001,2434
Fri May 19 2023,SPXW230519C03225000,0,0,962.1,973.5,0,0.306,0.9563,0.0001,0,3225.00,SPXW230519P03225000,14.28,0,12.6,13.1,0,0.3074,-0.0449,0.0001,62
Fri May 19 2023,SPX230519C03240000,0,0,950.6,955.1,0,0.3037,0.955,0.0001,0,3240.00,SPX230519P03240000,16,0,13,13.3,0,0.305,-0.0462,0.0001,8
Fri May 19 2023,SPXW230519C03240000,0,0,947.7,959.1,0,0.3036,0.9548,0.0001,0,3240.00,SPXW230519P03240000,14.6,0,13,13.5,0,0.3051,-0.0465,0.0001,50
Fri May 19 2023,SPX230519C03250000,641.78,0,940.9,945.5,0,0.302,0.954,0.0001,105,3250.00,SPX230519P03250000,15.6,-0.25,13.3,13.6,2,0.3035,-0.0473,0.0001,3017
Fri May 19 2023,SPXW230519C03250000,642.18,0,938.1,949.5,0,0.3021,0.9537,0.0001,1,3250.00,SPXW230519P03250000,15.8,0,13.4,13.8,0,0.304,-0.0476,0.0001,363
Fri May 19 2023,SPX230519C03260000,0,0,931.4,935.9,0,0.3006,0.9529,0.0001,0,3260.00,SPX230519P03260000,16,0,13.6,13.9,0,0.3018,-0.0484,0.0001,102
Fri May 19 2023,SPXW230519C03260000,0,0,928.6,939.9,0,0.3002,0.9526,0.0001,0,3260.00,SPXW230519P03260000,33.7,0,13.5,14.1,0,0.3017,-0.0487,0.0001,16
Fri May 19 2023,SPX230519C03270000,0,0,921.8,926.3,0,0.2988,0.9517,0.0002,0,3270.00,SPX230519P03270000,17.32,0,13.9,14.2,0,0.3,-0.0495,0.0002,8
Fri May 19 2023,SPXW230519C03270000,0,0,919,930.3,0,0.2987,0.9514,0.0002,0,3270.00,SPXW230519P03270000,25.4,0,13.8,14.4,0,0.3001,-0.0498,0.0002,35
Fri May 19 2023,SPX230519C03275000,0,0,916.9,921.5,0,0.2982,0.9512,0.0002,11,3275.00,SPX230519P03275000,16.5,-0.25,14,14.3,1,0.2996,-0.0501,0.0002,1955
Fri May 19 2023,SPXW230519C03275000,0,0,914.2,925.5,0,0.2978,0.9508,0.0002,0,3275.00,SPXW230519P03275000,15.88,0,14,14.5,0,0.2992,-0.0504,0.0002,116
Fri May 19 2023,SPX230519C03280000,0,0,912.2,916.7,0,0.2973,0.9506,0.0002,0,3280.00,SPX230519P03280000,22.1,0,14.2,14.5,0,0.2985,-0.0507,0.0002,706
Fri May 19 2023,SPXW230519C03280000,0,0,909.4,920.7,0,0.2971,0.9503,0.0002,0,3280.00,SPXW230519P03280000,16,0,14.1,14.7,0,0.2984,-0.051,0.0002,119
Fri May 19 2023,SPX230519C03290000,0,0,902.7,908.1,0,0.2957,0.9494,0.0002,0,3290.00,SPX230519P03290000,22.6,0,14.5,14.8,0,0.2968,-0.0519,0.0002,13
Fri May 19 2023,SPXW230519C03290000,0,0,899.9,911.1,0,0.2955,0.949,0.0002,0,3290.00,SPXW230519P03290000,23.2,0,14.4,15,0,0.2967,-0.0522,0.0002,65
Fri May 19 2023,SPX230519C03300000,0,0,893.1,897.6,0,0.2941,0.9481,0.0002,6,3300.00,SPX230519P03300000,15.72,-1.98,14.8,15.2,488,0.2951,-0.0531,0.0002,8927
Fri May 19 2023,SPXW230519C03300000,870.76,18.46,890.4,901.6,2,0.2937,0.9478,0.0002,0,3300.00,SPXW230519P03300000,15.75,-2.1,14.9,15.3,2,0.2956,-0.0535,0.0002,87
Fri May 19 2023,SPX230519C03310000,0,0,883.5,888.1,0,0.2924,0.9469,0.0002,0,3310.00,SPX230519P03310000,23.7,0,15.1,15.5,0,0.2934,-0.0544,0.0002,6
Fri May 19 2023,SPXW230519C03310000,0,0,880.8,892,0,0.2923,0.9465,0.0002,0,3310.00,SPXW230519P03310000,17.8,-0.45,15.1,15.6,21,0.2936,-0.0547,0.0002,38
Fri May 19 2023,SPX230519C03320000,0,0,874,878.6,0,0.291,0.9456,0.0002,0,3320.00,SPX230519P03320000,21.54,0,15.4,15.8,0,0.292,-0.0557,0.0002,10
Fri May 19 2023,SPXW230519C03320000,0,0,871.3,882.5,0,0.2908,0.9452,0.0002,0,3320.00,SPXW230519P03320000,18.97,0.32,15.4,16,1,0.2918,-0.056,0.0002,35
Fri May 19 2023,SPX230519C03325000,0,0,869.2,873.8,0,0.29,0.9449,0.0002,50,3325.00,SPX230519P03325000,18.5,-0.2,15.6,16,1,0.2909,-0.0564,0.0002,1234
Fri May 19 2023,SPXW230519C03325000,0,0,866.6,877.7,0,0.2901,0.9446,0.0002,0,3325.00,SPXW230519P03325000,21.75,0,15.6,16.1,0,0.2912,-0.0567,0.0002,179
Fri May 19 2023,SPX230519C03330000,0,0,864.5,869,0,0.2895,0.9442,0.0002,0,3330.00,SPX230519P03330000,15.2,0,15.8,16.2,0,0.2902,-0.057,0.0002,41
Fri May 19 2023,SPXW230519C03330000,0,0,861.8,873,0,0.2891,0.9439,0.0002,0,3330.00,SPXW230519P03330000,15.7,-3.4,16,16.3,20,0.2906,-0.0574,0.0002,15
Fri May 19 2023,SPX230519C03340000,0,0,855.1,859.5,0,0.288,0.9428,0.0002,0,3340.00,SPX230519P03340000,36.05,0,16.1,16.5,0,0.2888,-0.0584,0.0002,13
Fri May 19 2023,SPXW230519C03340000,0,0,852.3,863.5,0,0.2876,0.9425,0.0002,0,3340.00,SPXW230519P03340000,19.8,0,16.1,16.7,0,0.2888,-0.0588,0.0002,42
Fri May 19 2023,SPX230519C03350000,0,0,845.5,850,0,0.2864,0.9414,0.0002,10,3350.00,SPX230519P03350000,19.6,-0.2,16.5,16.9,5,0.2873,-0.0598,0.0002,2327
Fri May 19 2023,SPXW230519C03350000,609.19,0,842.8,853.9,0,0.2862,0.9411,0.0002,2,3350.00,SPXW230519P03350000,18,0,16.7,17.1,0,0.2875,-0.0602,0.0002,252
Fri May 19 2023,SPX230519C03360000,0,0,836.1,840.5,0,0.2848,0.94,0.0002,0,3360.00,SPX230519P03360000,32.22,0,16.9,17.3,0,0.2854,-0.0613,0.0002,53
Fri May 19 2023,SPXW230519C03360000,0,0,833.4,844.4,0,0.2846,0.9396,0.0002,0,3360.00,SPXW230519P03360000,20.5,0.05,16.9,17.4,23,0.2856,-0.0616,0.0002,8
Fri May 19 2023,SPX230519C03370000,654.16,0,826.7,831.1,0,0.2831,0.9385,0.0002,6,3370.00,SPX230519P03370000,16.1,0,17.3,17.7,0,0.2838,-0.0628,0.0002,57
Fri May 19 2023,SPXW230519C03370000,0,0,823.9,835,0,0.283,0.9381,0.0002,0,3370.00,SPXW230519P03370000,20.35,0,17.3,17.8,0,0.2841,-0.0632,0.0002,45
Fri May 19 2023,SPX230519C03375000,0,0,821.8,826.3,0,0.2825,0.9377,0.0002,1,3375.00,SPX230519P03375000,20.8,-0.15,17.5,17.9,1,0.2831,-0.0636,0.0002,977
Fri May 19 2023,SPXW230519C03375000,0,0,819.2,830.2,0,0.2823,0.9374,0.0002,0,3375.00,SPXW230519P03375000,22.6,0,17.5,18,0,0.2833,-0.0639,0.0002,76
Fri May 19 2023,SPX230519C03380000,0,0,817.1,821.6,0,0.2817,0.937,0.0002,0,3380.00,SPX230519P03380000,26.61,0,17.7,18.1,0,0.2823,-0.0643,0.0002,353
Fri May 19 2023,SPXW230519C03380000,0,0,814.4,825.5,0,0.2815,0.9366,0.0002,0,3380.00,SPXW230519P03380000,34.39,0,17.7,18.2,0,0.2825,-0.0647,0.0002,7
Fri May 19 2023,SPX230519C03390000,0,0,807.7,812.1,0,0.2801,0.9354,0.0002,0,3390.00,SPX230519P03390000,20.24,0,18.1,18.5,0,0.2806,-0.0659,0.0002,161
Fri May 19 2023,SPXW230519C03390000,0,0,805,816,0,0.2799,0.935,0.0002,0,3390.00,SPXW230519P03390000,50.5,0,18.2,18.6,0,0.281,-0.0663,0.0002,5
Fri May 19 2023,SPX230519C03400000,620.21,0,798.3,803.6,0,0.2786,0.9337,0.0002,87,3400.00,SPX230519P03400000,19.72,-2.48,18.5,18.9,3,0.2795,-0.0675,0.0002,9646
Fri May 19 2023,SPXW230519C03400000,670.7,0,795.6,806.6,0,0.2786,0.9334,0.0002,2,3400.00,SPXW230519P03400000,18.22,-4.18,18.7,19.1,12,0.2797,-0.0679,0.0002,299
Fri May 19 2023,SPX230519C03410000,0,0,788.8,793.2,0,0.277,0.9321,0.0002,0,3410.00,SPX230519P03410000,18.6,0,18.9,19.3,0,0.2777,-0.0692,0.0002,248
Fri May 19 2023,SPXW230519C03410000,0,0,786.2,797.1,0,0.277,0.9317,0.0002,0,3410.00,SPXW230519P03410000,21.08,0,19,19.5,0,0.2778,-0.0696,0.0002,19
Fri May 19 2023,SPX230519C03420000,0,0,779.3,783.8,0,0.2755,0.9303,0.0002,0,3420.00,SPX230519P03420000,26.09,0,19.4,19.8,0,0.2761,-0.0709,0.0002,39
Fri May 19 2023,SPXW230519C03420000,0,0,776.7,787.7,0,0.2755,0.93,0.0002,0,3420.00,SPXW230519P03420000,23.15,-0.35,19.5,20,6,0.2763,-0.0713,0.0002,21
Fri May 19 2023,SPX230519C03425000,662.69,0,774.6,779.1,0,0.2746,0.9295,0.0002,15,3425.00,SPX230519P03425000,20,-3.55,19.6,20,4,0.2754,-0.0718,0.0002,372
Fri May 19 2023,SPXW230519C03425000,0,0,772.1,783,0,0.2748,0.9291,0.0002,0,3425.00,SPXW230519P03425000,25.85,0,19.7,20.2,0,0.2756,-0.0722,0.0002,27
Fri May 19 2023,SPX230519C03430000,0,0,770,774.4,0,0.2739,0.9286,0.0002,0,3430.00,SPX230519P03430000,28.6,0,19.8,20.2,0,0.2745,-0.0727,0.0002,35
Fri May 19 2023,SPXW230519C03430000,0,0,767.4,778.3,0,0.274,0.9282,0.0002,0,3430.00,SPXW230519P03430000,19.8,0,19.9,20.4,0,0.2747,-0.0731,0.0002,39
Fri May 19 2023,SPX230519C03440000,0,0,760.5,765,0,0.2723,0.9268,0.0002,0,3440.00,SPX230519P03440000,20.6,0,20.3,20.7,0,0.2731,-0.0745,0.0002,23
Fri May 19 2023,SPXW230519C03440000,0,0,758,768.9,0,0.2725,0.9264,0.0002,0,3440.00,SPXW230519P03440000,41.89,0,20.4,20.9,0,0.2733,-0.0749,0.0002,13
Fri May 19 2023,SPX230519C03450000,501.62,0,751.2,755.6,0,0.2708,0.9249,0.0002,17,3450.00,SPX230519P03450000,25,0,20.8,21.2,2,0.2716,-0.0764,0.0002,6503
Fri May 19 2023,SPXW230519C03450000,502.17,0,748.6,759.5,0,0.2712,0.9245,0.0002,1,3450.00,SPXW230519P03450000,25.12,0,21,21.4,0,0.2719,-0.0768,0.0002,142
Fri May 19 2023,SPX230519C03460000,0,0,741.9,746.2,0,0.2695,0.923,0.0002,0,3460.00,SPX230519P03460000,23.4,0,21.3,21.7,0,0.2699,-0.0783,0.0002,76
Fri May 19 2023,SPXW230519C03460000,0,0,739.3,750.1,0,0.2694,0.9225,0.0002,0,3460.00,SPXW230519P03460000,20.9,-4.9,21.4,21.9,1,0.2702,-0.0787,0.0002,66
Fri May 19 2023,SPX230519C03470000,0,0,732.4,736.9,0,0.2678,0.921,0.0002,0,3470.00,SPX230519P03470000,26,0,21.8,22.2,0,0.2685,-0.0803,0.0002,28
Fri May 19 2023,SPXW230519C03470000,0,0,730,740.8,0,0.2679,0.9206,0.0003,0,3470.00,SPXW230519P03470000,26.97,0.52,21.9,22.4,1,0.2687,-0.0807,0.0003,44
Fri May 19 2023,SPX230519C03475000,633.77,0,727.8,732.2,0,0.2673,0.92,0.0003,12,3475.00,SPX230519P03475000,26.6,0.05,22.1,22.5,2,0.2677,-0.0813,0.0003,631
Fri May 19 2023,SPXW230519C03475000,0,0,725.3,736.1,0,0.2674,0.9195,0.0003,0,3475.00,SPXW230519P03475000,26.82,0,22.2,22.7,0,0.268,-0.0817,0.0003,34
Fri May 19 2023,SPX230519C03480000,0,0,723.1,727.5,0,0.2664,0.9189,0.0003,1,3480.00,SPX230519P03480000,27.5,0,22.4,22.8,0,0.2669,-0.0823,0.0003,84
Fri May 19 2023,SPXW230519C03480000,0,0,720.7,731.4,0,0.2666,0.9185,0.0003,0,3480.00,SPXW230519P03480000,23.14,0,22.4,23,0,0.2672,-0.0827,0.0003,58
Fri May 19 2023,SPX230519C03490000,0,0,713.9,718.2,0,0.265,0.9168,0.0003,1,3490.00,SPX230519P03490000,26.88,0,22.8,23.3,0,0.2654,-0.0844,0.0003,119
Fri May 19 2023,SPXW230519C03490000,0,0,711.4,722.1,0,0.2651,0.9164,0.0003,0,3490.00,SPXW230519P03490000,27.7,0,23,23.5,0,0.2654,-0.0848,0.0003,48
Fri May 19 2023,SPX230519C03500000,657.8,-6.95,704.5,708.9,2,0.2636,0.9147,0.0003,53,3500.00,SPX230519P03500000,23.12,-5.08,23.5,23.9,44,0.264,-0.0866,0.0003,8658
Fri May 19 2023,SPXW230519C03500000,498.47,0,702.1,712.8,0,0.2637,0.9143,0.0003,1,3500.00,SPXW230519P03500000,23.38,-5.07,23.7,24.1,88,0.2644,-0.087,0.0003,186
